sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
22N13712	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13712	22N13712_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13712_S115_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13712_S115_L004_R2_001.fastq.gz	2084193.096	2169004.191
22N13713	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13713	22N13713_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13713_S116_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13713_S116_L004_R2_001.fastq.gz	1683710.683	1708579.553
22N13714	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13714	22N13714_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13714_S117_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13714_S117_L004_R2_001.fastq.gz	1020395.103	1032255.915
22N13716	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13716	22N13716_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13716_S118_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13716_S118_L004_R2_001.fastq.gz	1369039.829	1380044.16
22N13717	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13717	22N13717_Lib-2_1	data/fastqs/LOSH_002/22N13717_S36_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13717_S36_L001_R2_001.fastq.gz	1876747.197	1953922.223
22N13719	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13719	22N13719_Lib-2_1	data/fastqs/LOSH_002/22N13719_S37_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13719_S37_L001_R2_001.fastq.gz	2096413.444	2176640.369
22N13720	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13720	22N13720_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13720_S119_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13720_S119_L004_R2_001.fastq.gz	1707576.326	1773471.856
22N13721	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13721	22N13721_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13721_S120_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13721_S120_L004_R2_001.fastq.gz	2055072.52	2122565.168
22N13722	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13722	22N13722_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13722_S121_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13722_S121_L004_R2_001.fastq.gz	1815405.206	1906450.355
22N13723	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13723	22N13723_Lib-2_1	data/fastqs/LOSH_002/22N13723_S38_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13723_S38_L001_R2_001.fastq.gz	2194619.69	2048485.171
22N13725	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13725	22N13725_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13725_S122_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13725_S122_L004_R2_001.fastq.gz	1783437.463	1737034.314
22N13726	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13726	22N13726_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13726_S123_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13726_S123_L004_R2_001.fastq.gz	2072226.14	2144866.702
22N13727	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13727	22N13727_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13727_S124_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13727_S124_L004_R2_001.fastq.gz	1957670.881	2015645.654
22N13728	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13728	22N13728_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13728_S125_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13728_S125_L004_R2_001.fastq.gz	1465806.79	1516651.44
22N13729	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13729	22N13729_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13729_S126_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13729_S126_L004_R2_001.fastq.gz	2013111.7	2117819.791
22N13730	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13730	22N13730_Lib-2_1	data/fastqs/LOSH_002/22N13730_S39_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13730_S39_L001_R2_001.fastq.gz	760323.384	1530681.008
22N13732	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13732	22N13732_Lib-2_1	data/fastqs/LOSH_002/22N13732_S40_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13732_S40_L001_R2_001.fastq.gz	2478305.103	2634644.677
22N13733	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13733	22N13733_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13733_S127_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13733_S127_L004_R2_001.fastq.gz	1395378.219	1458723.789
22N13734	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13734	22N13734_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13734_S128_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13734_S128_L004_R2_001.fastq.gz	1478469.746	1546511.247
22N13735	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13735	22N13735_Lib-2_1	data/fastqs/LOSH_002/22N13735_S41_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13735_S41_L001_R2_001.fastq.gz	2001262.948	2120720.267
22N13737	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13737	22N13737_Lib-2_1	data/fastqs/LOSH_002/22N13737_S42_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13737_S42_L001_R2_001.fastq.gz	2086272.05	2206836.374
22N13742	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13742	22N13742_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13742_S129_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13742_S129_L004_R2_001.fastq.gz	1615766.587	1690444.436
22N13744	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13744	22N13744_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13744_S130_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13744_S130_L004_R2_001.fastq.gz	1458351.566	1531806.825
22N13745	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13745	22N13745_Lib-2_1	data/fastqs/LOSH_002/22N13745_S43_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13745_S43_L001_R2_001.fastq.gz	1672263.498	1745902.372
22N13747	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13747	22N13747_Lib-2_1	data/fastqs/LOSH_002/22N13747_S44_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13747_S44_L001_R2_001.fastq.gz	2058105.402	2160319.442
22N13748	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13748	22N13748_Lib-2_1	data/fastqs/LOSH_002/22N13748_S45_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13748_S45_L001_R2_001.fastq.gz	2061381.925	2162217.931
22N13749	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13749	22N13749_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13749_S131_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13749_S131_L004_R2_001.fastq.gz	2089271.41	2171494.663
22N13750	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13750	22N13750_Lib-2_1	data/fastqs/LOSH_002/22N13750_S46_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13750_S46_L001_R2_001.fastq.gz	2564579.101	2669499.319
22N13752	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13752	22N13752_Lib-2_1	data/fastqs/LOSH_002/22N13752_S47_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13752_S47_L001_R2_001.fastq.gz	2381718.953	2502909.122
22N13753	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13753	22N13753_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13753_S132_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13753_S132_L004_R2_001.fastq.gz	2080931.807	2127127.253
22N13754	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13754	22N13754_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13754_S133_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13754_S133_L004_R2_001.fastq.gz	1513881.941	1548365.29
22N13755	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13755	22N13755_Lib-2_1	data/fastqs/LOSH_002/22N13755_S48_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13755_S48_L001_R2_001.fastq.gz	1990661.414	2061946.885
22N13756	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13756	22N13756_Lib-2_1	data/fastqs/LOSH_002/22N13756_S49_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13756_S49_L001_R2_001.fastq.gz	2074236.507	2148678.581
22N13757	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13757	22N13757_Lib-2_1	data/fastqs/LOSH_002/22N13757_S50_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13757_S50_L001_R2_001.fastq.gz	2060499.12	2161537.087
22N13758	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13758	22N13758_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13758_S134_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13758_S134_L004_R2_001.fastq.gz	2084222.551	2197311.187
22N13759	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13759	22N13759_Lib-2_1	data/fastqs/LOSH_002/22N13759_S51_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13759_S51_L001_R2_001.fastq.gz	1695014.877	1760651.51
22N13761	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13761	22N13761_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13761_S135_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13761_S135_L004_R2_001.fastq.gz	2194111.309	2190591.112
22N13763	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13763	22N13763_Lib-2_1	data/fastqs/LOSH_002/22N13763_S52_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13763_S52_L001_R2_001.fastq.gz	2364369.776	2451710.467
22N13764	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13764	22N13764_Lib-2_1	data/fastqs/LOSH_002/22N13764_S53_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13764_S53_L001_R2_001.fastq.gz	2727113.416	2874352.205
22N13765	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13765	22N13765_Lib-2_1	data/fastqs/LOSH_002/22N13765_S54_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13765_S54_L001_R2_001.fastq.gz	2124775.764	2242860.574
22N13766	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13766	22N13766_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13766_S136_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13766_S136_L004_R2_001.fastq.gz	2409229.54	2474917.867
22N13767	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13767	22N13767_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13767_S137_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13767_S137_L004_R2_001.fastq.gz	2499155.67	2619247.234
22N13768	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13768	22N13768_Lib-2_1	data/fastqs/LOSH_002/22N13768_S55_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13768_S55_L001_R2_001.fastq.gz	2034605.349	2110465.029
22N13769	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13769	22N13769_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13769_S138_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13769_S138_L004_R2_001.fastq.gz	2514967.843	2635442.43
22N13770	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13770	22N13770_Lib-2_1	data/fastqs/LOSH_002/22N13770_S56_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13770_S56_L001_R2_001.fastq.gz	2328361.475	2458209.31
22N13771	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13771	22N13771_Lib-2_1	data/fastqs/LOSH_002/22N13771_S57_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13771_S57_L001_R2_001.fastq.gz	2877184.332	3064272.974
22N13772	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13772	22N13772_Lib-2_1	data/fastqs/LOSH_002/22N13772_S58_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13772_S58_L001_R2_001.fastq.gz	2101152.669	2172423.368
22N13773	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13773	22N13773_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13773_S139_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13773_S139_L004_R2_001.fastq.gz	3219632.806	3340556.678
22N13774	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13774	22N13774_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13774_S140_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13774_S140_L004_R2_001.fastq.gz	3172769.203	3378872.179
22N13775	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13775	22N13775_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13775_S141_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13775_S141_L004_R2_001.fastq.gz	2718704.986	2745384.614
22N13776	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13776	22N13776_Lib-2_1	data/fastqs/LOSH_002/22N13776_S59_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13776_S59_L001_R2_001.fastq.gz	2947893.556	3117436.48
22N13777	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13777	22N13777_Lib-2_1	data/fastqs/LOSH_002/22N13777_S60_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13777_S60_L001_R2_001.fastq.gz	2858570.364	3013586.964
22N13778	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13778	22N13778_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13778_S142_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13778_S142_L004_R2_001.fastq.gz	2932166.002	2967837.06
22N13780	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13780	22N13780_Lib-2_1	data/fastqs/LOSH_002/22N13780_S61_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13780_S61_L001_R2_001.fastq.gz	2489292.489	2587302.286
22N13786	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13786	22N13786_Lib-2_1	data/fastqs/LOSH_002/22N13786_S62_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13786_S62_L001_R2_001.fastq.gz	2537169.831	2632545.476
22N13787	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13787	22N13787_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13787_S143_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13787_S143_L004_R2_001.fastq.gz	2225654.563	2336009.801
22N13788	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13788	22N13788_Lib-2_1	data/fastqs/LOSH_002/22N13788_S63_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13788_S63_L001_R2_001.fastq.gz	1866440.979	1916636.59
22N13790	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13790	22N13790_Lib-2_1	data/fastqs/LOSH_002/22N13790_S64_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13790_S64_L001_R2_001.fastq.gz	3095696.08	3177806.152
22N13792	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13792	22N13792_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13792_S144_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13792_S144_L004_R2_001.fastq.gz	2379005.735	2477594.709
22N13795	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13795	22N13795_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13795_S145_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13795_S145_L004_R2_001.fastq.gz	2554324.448	2666640.041
22N13796	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13796	22N13796_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13796_S146_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13796_S146_L004_R2_001.fastq.gz	2610890.565	2740856.481
22N13798	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13798	22N13798_Lib-2_1	data/fastqs/LOSH_002/22N13798_S65_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13798_S65_L001_R2_001.fastq.gz	2272707.07	2262753.775
22N13799	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13799	22N13799_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13799_S147_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13799_S147_L004_R2_001.fastq.gz	2092094.059	2057762.867
22N13800	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13800	22N13800_Lib-2_1	data/fastqs/LOSH_002/22N13800_S66_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13800_S66_L001_R2_001.fastq.gz	1709341.756	1733052.027
22N13801	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13801	22N13801_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13801_S148_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13801_S148_L004_R2_001.fastq.gz	2417025.405	2510989.761
22N13802	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13802	22N13802_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13802_S149_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13802_S149_L004_R2_001.fastq.gz	2050541.243	2063982.439
22N13803	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13803	22N13803_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13803_S150_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13803_S150_L004_R2_001.fastq.gz	2206057.603	2272333.803
22N13805	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13805	22N13805_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13805_S151_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13805_S151_L004_R2_001.fastq.gz	2192963.099	2252757.034
22N13807	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13807	22N13807_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13807_S152_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13807_S152_L004_R2_001.fastq.gz	1738790.833	1790804.08
22N13808	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13808	22N13808_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13808_S153_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13808_S153_L004_R2_001.fastq.gz	2500063.094	2585205.867
22N13809	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13809	22N13809_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13809_S154_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13809_S154_L004_R2_001.fastq.gz	2599115.18	2727491.559
22N13811	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13811	22N13811_Lib-2_1	data/fastqs/LOSH_002/22N13811_S67_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13811_S67_L001_R2_001.fastq.gz	1395208.252	1465553.276
22N13812	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13812	22N13812_Lib-2_1	data/fastqs/LOSH_002/22N13812_S68_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13812_S68_L001_R2_001.fastq.gz	2497327.65	2630228.451
22N13813	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13813	22N13813_Lib-2_1	data/fastqs/LOSH_002/22N13813_S69_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13813_S69_L001_R2_001.fastq.gz	1167996.746	1235606.045
22N13814	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13814	22N13814_Lib-2_1	data/fastqs/LOSH_002/22N13814_S70_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13814_S70_L001_R2_001.fastq.gz	2161935.934	2260517.034
22N13815	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13815	22N13815_Lib-2_1	data/fastqs/LOSH_002/22N13815_S71_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13815_S71_L001_R2_001.fastq.gz	2118315.574	571252.024
22N13816	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13816	22N13816_Lib-2_1	data/fastqs/LOSH_002/22N13816_S72_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13816_S72_L001_R2_001.fastq.gz	2474330.098	2585565.765
22N13817	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13817	22N13817_Lib-2_1	data/fastqs/LOSH_002/22N13817_S73_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13817_S73_L001_R2_001.fastq.gz	1936270.61	2014486.427
22N13818	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13818	22N13818_Lib-2_1	data/fastqs/LOSH_002/22N13818_S74_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13818_S74_L001_R2_001.fastq.gz	2841355.051	3025846.832
22N13819	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13819	22N13819_Lib-2_1	data/fastqs/LOSH_002/22N13819_S75_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13819_S75_L001_R2_001.fastq.gz	3130553.79	3345220.007
22N13820	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13820	22N13820_Lib-2_1	data/fastqs/LOSH_002/22N13820_S76_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13820_S76_L001_R2_001.fastq.gz	1779004.202	1869318.272
22N13821	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13821	22N13821_Lib-2_1	data/fastqs/LOSH_002/22N13821_S77_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13821_S77_L001_R2_001.fastq.gz	2550420.589	2702759.461
22N13822	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13822	22N13822_Lib-2_1	data/fastqs/LOSH_002/22N13822_S78_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13822_S78_L001_R2_001.fastq.gz	1900206.766	1987731.934
22N13823	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13823	22N13823_Lib-2_1	data/fastqs/LOSH_002/22N13823_S79_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13823_S79_L001_R2_001.fastq.gz	2119427.022	2121594.559
22N13824	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13824	22N13824_Lib-2_1	data/fastqs/LOSH_002/22N13824_S80_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13824_S80_L001_R2_001.fastq.gz	2411776.078	2524661.273
22N13825	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13825	22N13825_Lib-2_1	data/fastqs/LOSH_002/22N13825_S81_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13825_S81_L001_R2_001.fastq.gz	1929129.419	2022155.221
22N13828	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13828	22N13828_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13828_S155_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13828_S155_L004_R2_001.fastq.gz	572670.246	580116.129
22N13829	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13829	22N13829_Lib-2_1	data/fastqs/LOSH_002/22N13829_S82_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13829_S82_L001_R2_001.fastq.gz	2050914.357	2145145.73
22N13833	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13833	22N13833_Lib-2_1	data/fastqs/LOSH_002/22N13833_S83_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13833_S83_L001_R2_001.fastq.gz	177932.616	181350.877
22N13837	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13837	22N13837_Lib-2_1	data/fastqs/LOSH_002/22N13837_S84_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13837_S84_L001_R2_001.fastq.gz	2940455.961	3148042.014
22N13838	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13838	22N13838_Lib-2_1	data/fastqs/LOSH_002/22N13838_S85_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13838_S85_L001_R2_001.fastq.gz	3148901.893	3215084.096
22N13839	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13839	22N13839_Lib-2_1	data/fastqs/LOSH_002/22N13839_S86_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13839_S86_L001_R2_001.fastq.gz	2561190.943	2677765.675
22N13840	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13840	22N13840_Lib-2_1	data/fastqs/LOSH_002/22N13840_S87_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13840_S87_L001_R2_001.fastq.gz	2917409.903	3027501.668
22N13841	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13841	22N13841_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13841_S156_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13841_S156_L004_R2_001.fastq.gz	1964715.443	1996344.685
22N13843	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13843	22N13843_Lib-2_1	data/fastqs/LOSH_002/22N13843_S88_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13843_S88_L001_R2_001.fastq.gz	2705744.837	2839489.049
22N13844	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13844	22N13844_Lib-2_1	data/fastqs/LOSH_002/22N13844_S89_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13844_S89_L001_R2_001.fastq.gz	3293180.835	3495943.242
22N13845	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13845	22N13845_Lib-2_1	data/fastqs/LOSH_002/22N13845_S90_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13845_S90_L001_R2_001.fastq.gz	2700111.082	2892479.459
